Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Centaurea jacea,Bombus sylvarum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus sylvarum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,3,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Lotus corniculatus,Bombus terrestris,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,3,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Ononis spinosa,Bombus terrestris,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Ononis spinosa,Bombus terrestris,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,6,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Bombus terrestris,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,3,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,7,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Galium verum,Bombus terrestris,4,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,11,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,4,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Ononis spinosa,Bombus terrestris,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus terrestris,24,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus pascuorum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Bombus pascuorum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Galium verum,Halictus tumulorum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Ononis spinosa,Halictus tumulorum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Halictus tumulorum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum calceatum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Lasioglossum calceatum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum calceatum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Erigeron annuus,Lasioglossum leucozonium,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Erigeron annuus,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Veronica orchidea,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Anthriscus sylvestris,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Achillea millefolium,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Achillea millefolium,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea ,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum malachurum,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Erigeron annuus,Lasioglossum malachurum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Lasioglossum nigripes,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Galium verum,Lasioglossum pauxillum,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Lasioglossum sp ,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Lasioglossum xanthopus,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Osmia mustelina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Argynnis adippe,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Argynnis adippe,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Galium verum,Celastrina argiolus,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Coenonympha pamphilus,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,3,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Maniola jurtina,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Achillea millefolium,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,5,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,3,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Maniola jurtina,5,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Achillea millefolium,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,9,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Galium verum,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Trifolium pratense,Maniola jurtina,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Achillea millefolium,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,8,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea ,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Maniola jurtina,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Viola tricolor,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,3,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,4,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Maniola jurtina,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Maniola jurtina,4,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Lotus corniculatus,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Melanargia galathea,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Centaurea jacea,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Melanargia galathea,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Thymelicus lineola,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Lotus corniculatus,Thymelicus lineola,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Thymelicus lineola,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Thymelicus lineola,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Thymelicus lineola,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Knautia arvensis,Thymelicus lineola,2,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Stachys officinalis,Thymelicus lineola,1,transect,150,600,M1,grassland,Romania,Badesti,46.979207,23.62834,,,3,7,2018,,,
Asperula cynanchica,Bombylius sp 1,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Plantago media,Eristalis tenax,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Plantago media,Eristalis tenax,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Eupeodes corollae,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Anthericum ramosum,Lomachantha parra,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Melanostoma mellinum,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Salvia verticillata,Paragus sp 1,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Paragus sp 1,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Thymus pulegioides,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Sphaerophoria scripta,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Teucrium chamaedrys,Syritta pipiens,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Syritta pipiens,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Syritta pipiens,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Syritta pipiens,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Asperula cynanchica,Syritta pipiens,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Linum austriacum,Andrena bicolor,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Andrena flavipes,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Plantago media,Andrena flavipes,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Melilotus officinalis,Andrena flavipes,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Melilotus officinalis,Andrena flavipes,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Achillea millefolium,Andrena flavipes,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Andrena flavipes,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Andrena labialis,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Salvia verticillata,Andrena labialis,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Melilotus officinalis,Andrena ovatula,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Melilotus officinalis,Andrena similis,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Hypericum perforatum,Andrena wilkella,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Teucrium chamaedrys,Anthophora pubescens,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Lotus corniculatus,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Apis mellifera,4,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Plantago media,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Teucrium chamaedrys,Apis mellifera,2,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Echium vulgarae,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Apis mellifera,2,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Salvia verticillata,Apis mellifera,23,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Salvia verticillata,Apis mellifera,14,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Teucrium chamaedrys,Apis mellifera,3,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Veronica orchidea,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Apis mellifera,16,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Apis mellifera,24,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Salvia verticillata,Apis mellifera,3,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Echium vulgarae,Apis mellifera,2,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Melilotus officinalis,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Salvia verticillata,Apis mellifera,20,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Apis mellifera,8,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Lotus corniculatus,Apis mellifera,5,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Apis mellifera,14,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Teucrium chamaedrys,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Apis mellifera,24,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Onobrychis viciifolia,Apis mellifera,3,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Scabiosa ochroleuca,Apis mellifera,2,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Veronica orchidea,Apis mellifera,1,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
Dorycnium pentaphyllum,Apis mellifera,10,transect,150,600,M2,grassland,Romania,Macicasu,46.883476,23.576922,,,5,7,2018,,,
