Pollinator_accepted_name,Interaction_percent,Cumulative_percentage
Mordella holomelaena,5.335339420955613e-4,99.28007424135407
Myrmica ruginodis,5.335339420955613e-4,99.28197461731179
Nomada melathoracica,5.335339420955613e-4,99.28387499326949
Nomada rufipes,5.335339420955613e-4,99.28577536922721
Nomioides facilis,5.335339420955613e-4,99.28767574518491
Panurgus perezi,5.335339420955613e-4,99.28957612114263
Parasyrphus nigritarsis,5.335339420955613e-4,99.29147649710033
Phania funesta,5.335339420955613e-4,99.29337687305805
Phorbia curvicauda,5.335339420955613e-4,99.29527724901575
Platycheirus angustatus,5.335339420955613e-4,99.29717762497347
Platycheirus sticticus,5.335339420955613e-4,99.29907800093117
Pseudoanthidium melanurum,5.335339420955613e-4,99.30097837688889
Pyrgus alveus,5.335339420955613e-4,99.3028787528466
Rhagonycha nigriventris,5.335339420955613e-4,99.30477912880431
Sceliphron destillatorium,5.335339420955613e-4,99.30667950476202
Seladonia cephalica,5.335339420955613e-4,99.30857988071973
Seladonia microcardia,5.335339420955613e-4,99.31048025667744
Sepsis neocynipsea,5.335339420955613e-4,99.31238063263515
Sphecodes niger,5.335339420955613e-4,99.31428100859286
Sphegina clunipes,5.335339420955613e-4,99.31618138455057
Stenotus binotatus,5.335339420955613e-4,99.31808176050828
Tetralonia salicariae,5.335339420955613e-4,99.319982136466
Trichopoda pennipes,5.335339420955613e-4,99.3218825124237
Udea uliginosalis,5.335339420955613e-4,99.32378288838142
Utetheisa pulchella,5.335339420955613e-4,99.32568326433912
Xylocopa olivieri,5.335339420955613e-4,99.32758364029684
Zodion cinereum,5.335339420955613e-4,99.32948401625454
Acontia lucida,4.4461161841296773e-4,99.33106766288597
Alliopsis billbergi,4.4461161841296773e-4,99.3326513095174
Andrena curvungula,4.4461161841296773e-4,99.33423495614882
Andrena fulvitarsis,4.4461161841296773e-4,99.33581860278025
Andrena mucida,4.4461161841296773e-4,99.33740224941167
Andrena niveata,4.4461161841296773e-4,99.3389858960431
Anthidiellum breviusculum,4.4461161841296773e-4,99.34056954267453
Bithia spreta,4.4461161841296773e-4,99.34215318930595
Bombus magnus,4.4461161841296773e-4,99.34373683593738
Brachyceratias brevicornis,4.4461161841296773e-4,99.3453204825688
Celonites cyprius,4.4461161841296773e-4,99.34690412920023
Ceratina callosa,4.4461161841296773e-4,99.34848777583164
Ceratina mocsaryi,4.4461161841296773e-4,99.35007142246307
Chasmatopterus villosulus,4.4461161841296773e-4,99.3516550690945
Chrysotoxum cisalpinum,4.4461161841296773e-4,99.35323871572592
Clytiomya continua,4.4461161841296773e-4,99.35482236235735
Coelioxys rufescens,4.4461161841296773e-4,99.35640600898877
Colletes succinctus,4.4461161841296773e-4,99.3579896556202
Crabro cribrarius,4.4461161841296773e-4,99.35957330225163
Dasysyrphus friuliensis,4.4461161841296773e-4,99.36115694888305
Dasytes striatulus,4.4461161841296773e-4,99.36274059551448
Delia longicauda,4.4461161841296773e-4,99.3643242421459
Didea alneti,4.4461161841296773e-4,99.36590788877733
Dischistus senex,4.4461161841296773e-4,99.36749153540875
Dolichovespula adulterina,4.4461161841296773e-4,99.36907518204018
Epistrophe melanostoma,4.4461161841296773e-4,99.37065882867161
Eucera ebmeri,4.4461161841296773e-4,99.37224247530303
Helina evecta,4.4461161841296773e-4,99.37382612193446
Heliopathes lusitanicus,4.4461161841296773e-4,99.37540976856587
Heterostylodes pilifera,4.4461161841296773e-4,99.3769934151973
Hoplitis anthocopoides,4.4461161841296773e-4,99.37857706182874
Lasioglossum clypeare,4.4461161841296773e-4,99.38016070846015
Lasioglossum intermedium,4.4461161841296773e-4,99.38174435509158
Lasioglossum setulosum,4.4461161841296773e-4,99.383328001723
Lucilia bufonivora,4.4461161841296773e-4,99.38491164835443
Megachile albocristata,4.4461161841296773e-4,99.38649529498585
Megachile manicata,4.4461161841296773e-4,99.38807894161728
Melinda gentilis,4.4461161841296773e-4,99.38966258824871
Merodon aberrans,4.4461161841296773e-4,99.39124623488013
Merodon cinereus,4.4461161841296773e-4,99.39282988151156
Merodon funestus,4.4461161841296773e-4,99.39441352814298
Mimesa equestris,4.4461161841296773e-4,99.39599717477441
Nomada flavopicta,4.4461161841296773e-4,99.39758082140584
Nomada panzeri,4.4461161841296773e-4,99.39916446803726
Nomada rubricollis,4.4461161841296773e-4,99.40074811466869
Oedemera femorata,4.4461161841296773e-4,99.4023317613001
Osmia xanthomelana,4.4461161841296773e-4,99.40391540793154
Oxybelus uniglumis,4.4461161841296773e-4,99.40549905456295
Panurgus cephalotes,4.4461161841296773e-4,99.40708270119438
Paragus albifrons,4.4461161841296773e-4,99.40866634782581
Phytomyza albipennis,4.4461161841296773e-4,99.41024999445723
Pipizella annulata,4.4461161841296773e-4,99.41183364108866
Pipizella divicoi,4.4461161841296773e-4,99.41341728772008
Pseudophilotes baton,4.4461161841296773e-4,99.41500093435151
Rophites algirus,4.4461161841296773e-4,99.41658458098294
Sarcophaga rosellei,4.4461161841296773e-4,99.41816822761436
Scaeva dignota,4.4461161841296773e-4,99.41975187424579
Seladonia kessleri,4.4461161841296773e-4,99.42133552087721
Sphecodes alternatus,4.4461161841296773e-4,99.42291916750864
Stelis phaeoptera,4.4461161841296773e-4,99.42450281414006
Tenthredo brevicornis,4.4461161841296773e-4,99.42608646077149
Tenthredo crassa,4.4461161841296773e-4,99.42767010740292
Tenthredo notha,4.4461161841296773e-4,99.42925375403433
Tenthredo zonula,4.4461161841296773e-4,99.43083740066577
Thricops furcatus,4.4461161841296773e-4,99.43242104729718
Thyridanthrax incanus,4.4461161841296773e-4,99.43400469392861
Tropidia scita,4.4461161841296773e-4,99.43558834056005
Urophora stylata,4.4461161841296773e-4,99.43717198719146
Volucella elegans,4.4461161841296773e-4,99.4387556338229
Adela viridella,3.556892947303742e-4,99.44002255112802
Allophorocera ferruginea,3.556892947303742e-4,99.44128946843317
Ancistrocerus ebusianus,3.556892947303742e-4,99.44255638573831
Andrena antigana,3.556892947303742e-4,99.44382330304344
Andrena brumanensis,3.556892947303742e-4,99.44509022034859
Andrena polita,3.556892947303742e-4,99.44635713765373
Andrena proxima,3.556892947303742e-4,99.44762405495887
Andrena tibialis,3.556892947303742e-4,99.44889097226401
Andrena variabilis,3.556892947303742e-4,99.45015788956916
Andrena vulpecula,3.556892947303742e-4,99.45142480687429
Argogorytes mystaceus,3.556892947303742e-4,99.45269172417943
Brenthis daphne,3.556892947303742e-4,99.45395864148458
Bruchidius villosus,3.556892947303742e-4,99.4552255587897
Carterocephalus palaemon,3.556892947303742e-4,99.45649247609485
Cerceris rybyensis,3.556892947303742e-4,99.4577593934
Cerceris specularis,3.556892947303742e-4,99.45902631070513
Chersotis ocellina,3.556892947303742e-4,99.46029322801027
Chrysotoxum octomaculatum,3.556892947303742e-4,99.46156014531542
Clossiana euphrosyne,3.556892947303742e-4,99.46282706262055
Coenonympha gardetta,3.556892947303742e-4,99.46409397992569
Colletes ligatus,3.556892947303742e-4,99.46536089723084
Crematogaster scutellaris,3.556892947303742e-4,99.46662781453597
Cryptocephalus samniticus,3.556892947303742e-4,99.46789473184111
Delia lophota,3.556892947303742e-4,99.46916164914626
Dioxyna bidentis,3.556892947303742e-4,99.47042856645139
Dioxys cinctus,3.556892947303742e-4,99.47169548375653
Ectemnius continuus,3.556892947303742e-4,99.47296240106168
Ectobius sylvestris,3.556892947303742e-4,99.47422931836681
Egle brevicornis,3.556892947303742e-4,99.47549623567195
Egle minuta,3.556892947303742e-4,99.4767631529771
Eliozeta helluo,3.556892947303742e-4,99.47803007028223
Empis chioptera,3.556892947303742e-4,99.47929698758738
Empis diagramma,3.556892947303742e-4,99.48056390489252
Epistrophe nitidicollis,3.556892947303742e-4,99.48183082219765
Eristalis hirta,3.556892947303742e-4,99.4830977395028
Eucera digitata,3.556892947303742e-4,99.48436465680794
Eucera hungarica,3.556892947303742e-4,99.48563157411307
Eucera kullenbergi,3.556892947303742e-4,99.48689849141822
Eucera laxiscopa,3.556892947303742e-4,99.48816540872336
Eurithia caesia,3.556892947303742e-4,99.48943232602849
Exoprosopa minois,3.556892947303742e-4,99.49069924333364
Exorista tubulosa,3.556892947303742e-4,99.49196616063878
Geron gibbosus,3.556892947303742e-4,99.49323307794391
Gymnocheta viridis,3.556892947303742e-4,99.49449999524906
Gymnosoma clavatum,3.556892947303742e-4,99.4957669125542
Habropoda zonatula,3.556892947303742e-4,99.49703382985933
Halictus asperulus,3.556892947303742e-4,99.49830074716448
Halictus brunnescens,3.556892947303742e-4,99.49956766446962
Halictus tetrazonius,3.556892947303742e-4,99.50083458177475
Hoplitis brachypogon,3.556892947303742e-4,99.5021014990799
Hubneria affinis,3.556892947303742e-4,99.50336841638504
Hydrophoria silvicola,3.556892947303742e-4,99.50463533369017
Hylaeus euryscapus,3.556892947303742e-4,99.50590225099532
Iphiclides podalirius,3.556892947303742e-4,99.50716916830046
Ischnura elegans,3.556892947303742e-4,99.5084360856056
Lasiomma picipes,3.556892947303742e-4,99.50970300291074
Linnaemya rossica,3.556892947303742e-4,99.51096992021589
Loewia phaeoptera,3.556892947303742e-4,99.51223683752102
Loweia tityrus,3.556892947303742e-4,99.51350375482616
Lycaeides idas,3.556892947303742e-4,99.5147706721313
Lycaena dispar,3.556892947303742e-4,99.51603758943644
Lydella thompsoni,3.556892947303742e-4,99.51730450674158
Lysandra coridon,3.556892947303742e-4,99.51857142404673
Macrolenes dentipes,3.556892947303742e-4,99.51983834135186
Masistylum arcuatum,3.556892947303742e-4,99.521105258657
Megachile leachella,3.556892947303742e-4,99.52237217596215
Megachile montenegrensis,3.556892947303742e-4,99.52363909326728
Megachile nigriventris,3.556892947303742e-4,99.52490601057242
Megachile pilicrus,3.556892947303742e-4,99.52617292787757
Megachile pyrenaica,3.556892947303742e-4,99.5274398451827
Megachile rufescens,3.556892947303742e-4,99.52870676248784
Megachile semicircularis,3.556892947303742e-4,99.52997367979299
Megalodontes panzeri,3.556892947303742e-4,99.53124059709812
Megalodontes plagiocephalus,3.556892947303742e-4,99.53250751440326
Melangyna compositarum,3.556892947303742e-4,99.53377443170841
Merodon neonanus,3.556892947303742e-4,99.53504134901354
Mycterus curculioides,3.556892947303742e-4,99.53630826631868
Neoascia geniculata,3.556892947303742e-4,99.53757518362383
Neptis sappho,3.556892947303742e-4,99.53884210092896
Nomada lathburiana,3.556892947303742e-4,99.5401090182341
Nomada merceti,3.556892947303742e-4,99.54137593553925
Nomada tridentirostris,3.556892947303742e-4,99.54264285284438
Onesia sepulcralis,3.556892947303742e-4,99.54390977014953
Osmia tergestensis,3.556892947303742e-4,99.54517668745467
Osmia tricornis,3.556892947303742e-4,99.5464436047598
Osmia viridana,3.556892947303742e-4,99.54771052206495
Oxybelus mandibularis,3.556892947303742e-4,99.54897743937009
Oxyna nebulosa,3.556892947303742e-4,99.55024435667522
Pelecocera tricincta,3.556892947303742e-4,99.55151127398037
Peleteria javana,3.556892947303742e-4,99.55277819128551
Phaneroptera nana,3.556892947303742e-4,99.55404510859064
Pipiza festiva,3.556892947303742e-4,99.55531202589579
Placochilus seladonicus,3.556892947303742e-4,99.55657894320093
Polistes biglumis,3.556892947303742e-4,99.55784586050606
Prosternon tessellatum,3.556892947303742e-4,99.55911277781121
Protophormia terraenovae,3.556892947303742e-4,99.56037969511635
Pseudoanthidium stigmaticorne,3.556892947303742e-4,99.56164661242148
Pyrausta purpuralis,3.556892947303742e-4,99.56291352972663
Rhyncomya cuprea,3.556892947303742e-4,99.56418044703177
Sarcophaga subvicina,3.556892947303742e-4,99.5654473643369
Seladonia vestita,3.556892947303742e-4,99.56671428164205
Siphona flavifrons,3.556892947303742e-4,99.5679811989472
Stenopterus ater,3.556892947303742e-4,99.56924811625233
Systropha planidens,3.556892947303742e-4,99.57051503355747
Tetramorium impurum,3.556892947303742e-4,99.57178195086261
Thyridanthrax elegans,3.556892947303742e-4,99.57304886816775
Trichius gallicus,3.556892947303742e-4,99.57431578547289
Trichodes leucopsideus,3.556892947303742e-4,99.57558270277804
Vacciniina optilete,3.556892947303742e-4,99.57684962008317
Villa fasciata,3.556892947303742e-4,99.57811653738831
Acontia trabealis,2.6676697104778064e-4,99.57906672536717
Adelphocoris seticornis,2.6676697104778064e-4,99.58001691334601
Adia cinerella,2.6676697104778064e-4,99.58096710132487
Adscita geryon,2.6676697104778064e-4,99.58191728930373
Amegilla savignyi,2.6676697104778064e-4,99.58286747728259
Andrena bimaculata,2.6676697104778064e-4,99.58381766526144
Andrena bucephala,2.6676697104778064e-4,99.5847678532403
Andrena combinata,2.6676697104778064e-4,99.58571804121915
Andrena impunctata,2.6676697104778064e-4,99.58666822919801
Andrena merula,2.6676697104778064e-4,99.58761841717686
Andrena optata,2.6676697104778064e-4,99.58856860515571
Andrena rufula,2.6676697104778064e-4,99.58951879313457
Andrena saxonica,2.6676697104778064e-4,99.59046898111343
Andrena scita,2.6676697104778064e-4,99.59141916909228
Andrena tarsata,2.6676697104778064e-4,99.59236935707114
Anthaxia lucens,2.6676697104778064e-4,99.59331954505
Aplotarsus incanus,2.6676697104778064e-4,99.59426973302885
Athous subfuscus,2.6676697104778064e-4,99.5952199210077
Azelia cilipes,2.6676697104778064e-4,99.59617010898656
Bicellaria vana,2.6676697104778064e-4,99.59712029696541
Billaea adelpha,2.6676697104778064e-4,99.59807048494427
Billaea irrorata,2.6676697104778064e-4,99.59902067292312
Bombus cingulatus,2.6676697104778064e-4,99.59997086090198
Bombus flavidus,2.6676697104778064e-4,99.60092104888083
Bombylius fimbriatus,2.6676697104778064e-4,99.6018712368597
Bombylius fulvescens,2.6676697104778064e-4,99.60282142483854
Botanophila trapezina,2.6676697104778064e-4,99.6037716128174
Botanophila tuxeni,2.6676697104778064e-4,99.60472180079626
Cacyreus marshalli,2.6676697104778064e-4,99.60567198877511
Cassida sanguinolenta,2.6676697104778064e-4,99.60662217675396
Cerceris eryngii,2.6676697104778064e-4,99.60757236473282
Chalcosyrphus nemorum,2.6676697104778064e-4,99.60852255271168
Cheilosia aerea,2.6676697104778064e-4,99.60947274069053
Cheilosia chrysocomus,2.6676697104778064e-4,99.61042292866938
Coeliodes cinctus,2.6676697104778064e-4,99.61137311664824
Cryptocephalus fulvus,2.6676697104778064e-4,99.6123233046271
Dasypoda argentata,2.6676697104778064e-4,99.61327349260596
Dasypoda morotei,2.6676697104778064e-4,99.6142236805848
Delia florilega,2.6676697104778064e-4,99.61517386856366
Dicranocephalus agilis,2.6676697104778064e-4,99.61612405654252
Dilophus antipedalis,2.6676697104778064e-4,99.61707424452138
Dilophus humeralis,2.6676697104778064e-4,99.61802443250022
Dufouria nigrita,2.6676697104778064e-4,99.61897462047908
Empis,2.6676697104778064e-4,99.61992480845794
Empis nigricoma,2.6676697104778064e-4,99.6208749964368
Erebia oeme,2.6676697104778064e-4,99.62182518441564
Eriozona syrphoides,2.6676697104778064e-4,99.6227753723945
Eucera numida,2.6676697104778064e-4,99.62372556037336
Eucera plumigera,2.6676697104778064e-4,99.62467574835222
Eucera rufa,2.6676697104778064e-4,99.62562593633106
Eucera seminuda,2.6676697104778064e-4,99.62657612430992
Eumerus amoenus,2.6676697104778064e-4,99.62752631228878
Eumerus ornatus,2.6676697104778064e-4,99.62847650026764
Helina cinerella,2.6676697104778064e-4,99.62942668824648
Herina frondescentiae,2.6676697104778064e-4,99.63037687622534
Heringia heringi,2.6676697104778064e-4,99.6313270642042
Hoplitis perezi,2.6676697104778064e-4,99.63227725218306
Hydrotaea militaris,2.6676697104778064e-4,99.6332274401619
Hylaeus duckei,2.6676697104778064e-4,99.63417762814076
Hylaeus paulus,2.6676697104778064e-4,99.63512781611962
Hylaeus tyrolensis,2.6676697104778064e-4,99.63607800409848
Lasioglossum brevicorne,2.6676697104778064e-4,99.63702819207732
Lasioglossum majus,2.6676697104778064e-4,99.63797838005618
Lasioglossum setulellum,2.6676697104778064e-4,99.63892856803504
Lasioglossum subaenescens,2.6676697104778064e-4,99.6398787560139
Lasiommata megera,2.6676697104778064e-4,99.64082894399274
Leptopterna dolabrata,2.6676697104778064e-4,99.6417791319716
Lomatia polyzona,2.6676697104778064e-4,99.64272931995046
Lycophotia porphyrea,2.6676697104778064e-4,99.64367950792932
Lysandra hispana,2.6676697104778064e-4,99.644629695908165
Megachile flabellipes,2.6676697104778064e-4,99.64557988388702
Megascolia bidens,2.6676697104778064e-4,99.64653007186588
Melangyna umbellatarum,2.6676697104778064e-4,99.64748025984474
Meligramma guttatum,2.6676697104778064e-4,99.64843044782359
Merodon albifasciatus,2.6676697104778064e-4,99.64938063580244
Merodon pumilus,2.6676697104778064e-4,99.6503308237813
Merodon velox,2.6676697104778064e-4,99.65128101176016
Mimumesa atratina,2.6676697104778064e-4,99.652231199739
Musca domestica,2.6676697104778064e-4,99.65318138771786
Nemotelus pantherina,2.6676697104778064e-4,99.65413157569672
Neoascia tenur,2.6676697104778064e-4,99.65508176367558
Nomada armata,2.6676697104778064e-4,99.65603195165443
Nomada conjungens,2.6676697104778064e-4,99.65698213963329
Nomada furva,2.6676697104778064e-4,99.65793232761214
Nomada marshamella,2.6676697104778064e-4,99.658882515591
Nomada striata,2.6676697104778064e-4,99.65983270356985
Nymphalis polychloros,2.6676697104778064e-4,99.6607828915487
Odynerus femoratus,2.6676697104778064e-4,99.66173307952756
Opomyza florum,2.6676697104778064e-4,99.66268326750642
Orius niger,2.6676697104778064e-4,99.66363345548527
Osmia argyropyga,2.6676697104778064e-4,99.66458364346413
Osmia emarginata,2.6676697104778064e-4,99.66553383144299
Osmia nigriventris,2.6676697104778064e-4,99.66648401942184
Parasyrphus malinellus,2.6676697104778064e-4,99.66743420740069
Pelecocera scaevoides,2.6676697104778064e-4,99.66838439537955
Peribaea tibialis,2.6676697104778064e-4,99.6693345833584
Phaonia incana,2.6676697104778064e-4,99.67028477133726
Phaonia jugorum,2.6676697104778064e-4,99.67123495931611
Pipiza notata,2.6676697104778064e-4,99.67218514729497
Pipizella virens,2.6676697104778064e-4,99.67313533527383
Plebejus amanda,2.6676697104778064e-4,99.67408552325269
Pollenia pediculata,2.6676697104778064e-4,99.67503571123153
Polygonia c-album,2.6676697104778064e-4,99.67598589921039
Prionyx viduatus,2.6676697104778064e-4,99.67693608718925
Pyrgus malvae,2.6676697104778064e-4,99.6778862751681
Rhagio tringaria,2.6676697104778064e-4,99.67883646314695
Rhamphomyia sulcata,2.6676697104778064e-4,99.67978665112581
Rhogogaster picta,2.6676697104778064e-4,99.68073683910467
Riponnensia splendens,2.6676697104778064e-4,99.68168702708353
Sarcophaga incisilobata,2.6676697104778064e-4,99.68263721506237
Seladonia semitecta,2.6676697104778064e-4,99.68358740304123
Sphex funerarius,2.6676697104778064e-4,99.68453759102009
Spogostylum tripunctatum,2.6676697104778064e-4,99.68548777899895
Stenurella nigra,2.6676697104778064e-4,99.68643796697779
Strongygaster globula,2.6676697104778064e-4,99.68738815495665
Sympycnus strobli,2.6676697104778064e-4,99.68833834293551
Syritta flaviventris,2.6676697104778064e-4,99.68928853091437
Tenthredo amoena,2.6676697104778064e-4,99.69023871889321
Tetralonia alticincta,2.6676697104778064e-4,99.69118890687207
Tetralonia dentata,2.6676697104778064e-4,99.69213909485093
Trachusa interrupta,2.6676697104778064e-4,99.69308928282979
Triphleba citreiformis,2.6676697104778064e-4,99.69403947080863
Trypetoptera punctulata,2.6676697104778064e-4,99.69498965878749
Variimorda villosa,2.6676697104778064e-4,99.69593984676635
Zeuxia subapennina,2.6676697104778064e-4,99.69689003474521
Acmaeoderella adspersula,1.778446473651871e-4,99.69752349339777
Acmaeoderella longissima,1.778446473651871e-4,99.69815695205034
Adela violella,1.778446473651871e-4,99.69879041070291
Agriphila straminella,1.778446473651871e-4,99.69942386935548
Amictus pictus,1.778446473651871e-4,99.70005732800806
Ammophila sabulosa,1.778446473651871e-4,99.70069078666063
Ancistrocerus ichneumonideus,1.778446473651871e-4,99.70132424531319
Andrena fertoni,1.778446473651871e-4,99.70195770396576
Andrena fulvida,1.778446473651871e-4,99.70259116261833
Andrena panurgimorpha,1.778446473651871e-4,99.7032246212709
Andrena pusilla,1.778446473651871e-4,99.70385807992348
Andrena rugothorace,1.778446473651871e-4,99.70449153857605
Andrena thoracica,1.778446473651871e-4,99.70512499722861
Andrena vaga,1.778446473651871e-4,99.70575845588118
Anthomyia pluvialis,1.778446473651871e-4,99.70639191453375
Anthophora balearica,1.778446473651871e-4,99.70702537318633
Anthophora mucida,1.778446473651871e-4,99.7076588318389
Anthophora nigriceps,1.778446473651871e-4,99.70829229049147
Anthophora pubescens,1.778446473651871e-4,99.70892574914403
Arge ustulata,1.778446473651871e-4,99.7095592077966
Aricia artaxerxes,1.778446473651871e-4,99.71019266644917
Athalia rosae,1.778446473651871e-4,99.71082612510175
Attalus lusitanicus,1.778446473651871e-4,99.71145958375432
Atylotus fulvus,1.778446473651871e-4,99.71209304240689
Atylotus latistriatus,1.778446473651871e-4,99.71272650105945
Bembecinus tridens,1.778446473651871e-4,99.71335995971202
Bibio reticulatus,1.778446473651871e-4,99.7139934183646
Bicellaria austriaca,1.778446473651871e-4,99.71462687701717
Billaea fortis,1.778446473651871e-4,99.71526033566974
Blera fallax,1.778446473651871e-4,99.71589379432231
Blondelia nigripes,1.778446473651871e-4,99.71652725297487
Bombylisoma breviusculum,1.778446473651871e-4,99.71716071162744
Bombylius trichurus,1.778446473651871e-4,99.71779417028002
Botanophila brunneilinea,1.778446473651871e-4,99.71842762893259
Botanophila rubrifrons,1.778446473651871e-4,99.71906108758516
Brachyopa testacea,1.778446473651871e-4,99.71969454623773
Brachypalpoides lentus,1.778446473651871e-4,99.72032800489029
Bracon parvulus,1.778446473651871e-4,99.72096146354286
Brenthis hecate,1.778446473651871e-4,99.72159492219544
Cantharis figurata,1.778446473651871e-4,99.72222838084801
Cantharis fusca,1.778446473651871e-4,99.72286183950058
Cerapteryx graminis,1.778446473651871e-4,99.72349529815315
Ceratina gravidula,1.778446473651871e-4,99.72412875680571
Cerceris flavicornis,1.778446473651871e-4,99.72476221545828
Chaetostomella cylindrica,1.778446473651871e-4,99.72539567411086
Chasmatopterus illigeri,1.778446473651871e-4,99.72602913276343
Cheilosia flavipes,1.778446473651871e-4,99.726662591416
Cheilosia flavissima,1.778446473651871e-4,99.72729605006857
Cheilosia fraterna,1.778446473651871e-4,99.72792950872113
Cheilosia gagatea,1.778446473651871e-4,99.7285629673737
Cheilosia grisella,1.778446473651871e-4,99.72919642602628
Cheilosia naruska,1.778446473651871e-4,99.72982988467885
Chlorophorus sartor,1.778446473651871e-4,99.73046334333142
Chlorophorus varius,1.778446473651871e-4,99.731096801984
Chrysis splendidula,1.778446473651871e-4,99.73173026063655
Chrysogaster virescens,1.778446473651871e-4,99.73236371928913
Chrysolina americana,1.778446473651871e-4,99.7329971779417
Chrysolina bankii,1.778446473651871e-4,99.73363063659427
Chrysosyrphus nasutus,1.778446473651871e-4,99.73426409524684
Chrysoteuchia culmella,1.778446473651871e-4,99.73489755389942
Chrysotoxum verralli,1.778446473651871e-4,99.73553101255197
Chrysura refulgens,1.778446473651871e-4,99.73616447120455
Coelioxys mandibularis,1.778446473651871e-4,99.73679792985712
Coenosia femoralis,1.778446473651871e-4,99.73743138850969
Colias alfacariensis,1.778446473651871e-4,99.73806484716226
Colletes albomaculatus,1.778446473651871e-4,99.73869830581484
Colletes brevigena,1.778446473651871e-4,99.7393317644674
Colletes mlokossewiczi,1.778446473651871e-4,99.73996522311997
Coranarta cordigera,1.778446473651871e-4,99.74059868177254
Corynis crassicornis,1.778446473651871e-4,99.74123214042511
Crossocerus leucostoma,1.778446473651871e-4,99.74186559907768
Cryptocala chardinyi,1.778446473651871e-4,99.74249905773026
Cylindromyia pilipes,1.778446473651871e-4,99.74313251638281
Dasypoda iberica,1.778446473651871e-4,99.74376597503539
Dasytes niger,1.778446473651871e-4,99.74439943368796
Dasytes plumbeus,1.778446473651871e-4,99.74503289234053
Defilippia minos,1.778446473651871e-4,99.7456663509931
Delia angustiventris,1.778446473651871e-4,99.74629980964568
Deuteragenia variegata,1.778446473651871e-4,99.74693326829824
Dociostaurus maroccanus,1.778446473651871e-4,99.74756672695081
Dolichopus nigricornis,1.778446473651871e-4,99.74820018560338
Dolichovespula omissa,1.778446473651871e-4,99.74883364425595
Dolichovespula sylvestris,1.778446473651871e-4,99.74946710290853
Dufourea dentiventris,1.778446473651871e-4,99.7501005615611
Dufourea minuta,1.778446473651871e-4,99.75073402021366
Dufourea trautmanni,1.778446473651871e-4,99.75136747886623
Ectemnius borealis,1.778446473651871e-4,99.7520009375188
Ectemnius lituratus,1.778446473651871e-4,99.75263439617137
Elkalyce argiades,1.778446473651871e-4,99.75326785482395
Entomobora fuscipennis,1.778446473651871e-4,99.75390131347652
Eoanthidium insulare,1.778446473651871e-4,99.75453477212908
Epeolus cruciger,1.778446473651871e-4,99.75516823078165
Epicampocera succincta,1.778446473651871e-4,99.75580168943422
Epistrophella euchroma,1.778446473651871e-4,99.7564351480868
Erebia epiphron,1.778446473651871e-4,99.75706860673937
Erebia melas,1.778446473651871e-4,99.75770206539194
Erebia triarius,1.778446473651871e-4,99.7583355240445
Eristalis anthophorina,1.778446473651871e-4,99.75896898269707
Eucera algira,1.778446473651871e-4,99.75960244134964
Eumerus sulcitibius,1.778446473651871e-4,99.76023590000221
Euodynerus minoricensis,1.778446473651871e-4,99.76086935865479
Exorista larvarum,1.778446473651871e-4,99.76150281730736
Fannia lustrator,1.778446473651871e-4,99.76213627595992
Fannia umbrosa,1.778446473651871e-4,99.76276973461249
Helina atricolor,1.778446473651871e-4,99.76340319326506
Helina latitarsis,1.778446473651871e-4,99.76403665191764
Helophilus affinis,1.778446473651871e-4,99.76467011057021
Hercostomus fugax,1.778446473651871e-4,99.76530356922278
Hercostomus labiatus,1.778446473651871e-4,99.76593702787534
Heteralonia megerlei,1.778446473651871e-4,99.76657048652791
Hipparchia hermione,1.778446473651871e-4,99.76720394518048
Hoplitis annulata,1.778446473651871e-4,99.76783740383306
Hoplitis jheringii,1.778446473651871e-4,99.76847086248563
Hoplitis lysholmi,1.778446473651871e-4,99.7691043211382
Hoplitis praestans,1.778446473651871e-4,99.76973777979076
Hoplitis yermasoyiae,1.778446473651871e-4,99.77037123844333
Hoplomachus thunbergii,1.778446473651871e-4,99.7710046970959
Hybos grossipes,1.778446473651871e-4,99.77163815574848
Hydromya dorsalis,1.778446473651871e-4,99.77227161440105
Hydrotaea meteorica,1.778446473651871e-4,99.77290507305362
Hydrotaea similis,1.778446473651871e-4,99.77353853170618
Hylaeus kahri,1.778446473651871e-4,99.77417199035875
Hylaeus leptocephalus,1.778446473651871e-4,99.77480544901132
Larinus ursus,1.778446473651871e-4,99.7754389076639
Lasioglossum marginellum,1.778446473651871e-4,99.77607236631647
Lasioglossum quadrinotatulum,1.778446473651871e-4,99.77670582496904
Lasioglossum sexmaculatum,1.778446473651871e-4,99.7773392836216
Leptidea sinapsis,1.778446473651871e-4,99.77797274227417
Leucostoma simplex,1.778446473651871e-4,99.77860620092675
Leucozona glaucia,1.778446473651871e-4,99.77923965957932
Linnaemya vulpina,1.778446473651871e-4,99.77987311823189
Lithurgus tibialis,1.778446473651871e-4,99.78050657688446
Lucilia ampullacea,1.778446473651871e-4,99.78114003553702
Lysandra bellargus,1.778446473651871e-4,99.7817734941896
Maculinea alcon,1.778446473651871e-4,99.78240695284217
Matsumyia berberina,1.778446473651871e-4,99.78304041149474
Mecinus pascuorum,1.778446473651871e-4,99.78367387014731
Megachile farinosa,1.778446473651871e-4,99.78430732879988
Melangyna lasiophthalma,1.778446473651871e-4,99.78494078745244
Melanomya nana,1.778446473651871e-4,99.78557424610501
Merodon crypticus,1.778446473651871e-4,99.78620770475759
